assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
155523636,22696792,Phalacrocorax carbo,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Breeding Season,Suitable
155523636,22696792,Phalacrocorax carbo,9.9,Marine Neritic - Seagrass (Submerged),Yes,Breeding Season,Suitable
155525071,22696802,Phalacrocorax nigrogularis,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,No,Non-Breeding Season,Suitable
155525071,22696802,Phalacrocorax nigrogularis,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Yes,Breeding Season,Suitable
155525071,22696802,Phalacrocorax nigrogularis,9.1,Marine Neritic - Pelagic,Yes,Non-Breeding Season,Suitable
155525071,22696802,Phalacrocorax nigrogularis,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,10.2,Marine Oceanic - Mesopelagic (200-1000m),No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,10.1,Marine Oceanic - Epipelagic (0-200m),No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,9.9,Marine Neritic - Seagrass (Submerged),Yes,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,9.7,Marine Neritic - Macroalgal/Kelp,Yes,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",No,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,9.1,Marine Neritic - Pelagic,Yes,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Yes,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Yes,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,9.4,Marine Neritic - Subtidal Sandy,Yes,Non-Breeding Season,Suitable
155525960,22693490,Phalaropus lobatus,9.5,Marine Neritic - Subtidal Sandy-Mud,Yes,Non-Breeding Season,Suitable
155527405,22697360,Phoenicopterus roseus,9.10,Marine Neritic - Estuaries,Yes,Non-Breeding Season,Suitable
155527405,22697360,Phoenicopterus roseus,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Yes,Non-Breeding Season,Suitable
155528413,22697422,Plegadis falcinellus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,Non-Breeding Season,Suitable
155528413,22697422,Plegadis falcinellus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Breeding Season,Suitable
155528413,22697422,Plegadis falcinellus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Non-Breeding Season,Suitable
155528413,22697422,Plegadis falcinellus,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,Non-Breeding Season,Suitable
155528413,22697422,Plegadis falcinellus,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,4.1,Grassland - Tundra,Yes,Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,3.3,Shrubland - Boreal,No,Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,14.1,Artificial/Terrestrial - Arable Land,No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,Non-Breeding Season,Suitable
155529922,22693735,Pluvialis fulva,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,Non-Breeding Season,Suitable
155531172,22692792,Porphyrio porphyrio,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,Resident,Suitable
155531172,22692792,Porphyrio porphyrio,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,Resident,Suitable
155531172,22692792,Porphyrio porphyrio,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),No,Resident,Suitable
155531172,22692792,Porphyrio porphyrio,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,Resident,Suitable
155531172,22692792,Porphyrio porphyrio,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,Resident,Suitable
155531172,22692792,Porphyrio porphyrio,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,Resident,Suitable
155531172,22692792,Porphyrio porphyrio,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,Resident,Suitable
155532631,22698267,Puffinus persicus,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Yes,Breeding Season,Suitable
155532631,22698267,Puffinus persicus,9.1,Marine Neritic - Pelagic,Yes,Resident,Suitable
155533298,22725141,Rallus aquaticus,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,Non-Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,15.5,Artificial/Aquatic - Excavations (open),No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,Non-Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,Non-Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,4.4,Grassland - Temperate,No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,5.3,Wetlands (inland) - Shrub Dominated Wetlands,No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,Breeding Season,Suitable
155533298,22725141,Rallus aquaticus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,12.1,Marine Intertidal - Rocky Shoreline,No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.10,Marine Neritic - Estuaries,No,Non-Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.9,Marine Neritic - Seagrass (Submerged),Yes,Non-Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.7,Marine Neritic - Macroalgal/Kelp,Yes,Non-Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.5,Marine Neritic - Subtidal Sandy-Mud,Yes,Non-Breeding Season,Suitable
155537726,22694623,Sterna hirundo,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.1,Marine Neritic - Pelagic,No,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Yes,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Yes,Breeding Season,Suitable
155537726,22694623,Sterna hirundo,9.4,Marine Neritic - Subtidal Sandy,Yes,Breeding Season,Suitable
155540155,22696545,Tachybaptus ruficollis,9.10,Marine Neritic - Estuaries,No,Non-Breeding Season,Suitable
155540155,22696545,Tachybaptus ruficollis,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,Breeding Season,Suitable
155540155,22696545,Tachybaptus ruficollis,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,Breeding Season,Suitable
155540155,22696545,Tachybaptus ruficollis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Breeding Season,Suitable
155540155,22696545,Tachybaptus ruficollis,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,Breeding Season,Suitable
155540155,22696545,Tachybaptus ruficollis,5.9,Wetlands (inland) - Freshwater Springs and Oases,No,Breeding Season,Suitable
155540155,22696545,Tachybaptus ruficollis,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Yes,Breeding Season,Suitable
155541475,22683399,Todiramphus chloris,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,14.3,Artificial/Terrestrial - Plantations,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,14.4,Artificial/Terrestrial - Rural Gardens,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,14.5,Artificial/Terrestrial - Urban Areas,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,2.1,Savanna - Dry,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,4.5,Grassland - Subtropical/Tropical Dry,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Resident,Suitable
155541475,22683399,Todiramphus chloris,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,Resident,Suitable
155541475,22683399,Todiramphus chloris,1.5,Forest - Subtropical/Tropical Dry,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,9.10,Marine Neritic - Estuaries,No,Resident,Suitable
155541475,22683399,Todiramphus chloris,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Yes,Resident,Suitable
155542941,22688504,Tyto alba,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,No,Breeding Season,Suitable
155542941,22688504,Tyto alba,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,No,Non-Breeding Season,Suitable
155542941,22688504,Tyto alba,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),No,Non-Breeding Season,Suitable
155542941,22688504,Tyto alba,15.6,Artificial/Aquatic - Wastewater Treatment Areas,No,Resident,Suitable
155542941,22688504,Tyto alba,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,Resident,Suitable
155542941,22688504,Tyto alba,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
155542941,22688504,Tyto alba,14.4,Artificial/Terrestrial - Rural Gardens,No,Resident,Suitable
155542941,22688504,Tyto alba,14.3,Artificial/Terrestrial - Plantations,No,Resident,Suitable
155542941,22688504,Tyto alba,14.2,Artificial/Terrestrial - Pastureland,No,Resident,Suitable
155542941,22688504,Tyto alba,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
155542941,22688504,Tyto alba,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,Resident,Marginal
155542941,22688504,Tyto alba,3.6,Shrubland - Subtropical/Tropical Moist,,Resident,Marginal
155542941,22688504,Tyto alba,14.5,Artificial/Terrestrial - Urban Areas,,Resident,Marginal
155542941,22688504,Tyto alba,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",No,Non-Breeding Season,Suitable
155542941,22688504,Tyto alba,2.1,Savanna - Dry,No,Resident,Suitable
155542941,22688504,Tyto alba,3.5,Shrubland - Subtropical/Tropical Dry,No,Resident,Suitable
155542941,22688504,Tyto alba,3.7,Shrubland - Subtropical/Tropical High Altitude,No,Resident,Suitable
155542941,22688504,Tyto alba,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,Resident,Suitable
155542941,22688504,Tyto alba,4.4,Grassland - Temperate,No,Resident,Suitable
155542941,22688504,Tyto alba,4.5,Grassland - Subtropical/Tropical Dry,No,Resident,Suitable
155542941,22688504,Tyto alba,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,Resident,Suitable
155542941,22688504,Tyto alba,4.7,Grassland - Subtropical/Tropical High Altitude,No,Resident,Suitable
155542941,22688504,Tyto alba,5.3,Wetlands (inland) - Shrub Dominated Wetlands,No,Resident,Suitable
155542941,22688504,Tyto alba,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),No,Resident,Suitable
155542941,22688504,Tyto alba,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),No,Resident,Suitable
155545788,22694053,Vanellus gregarius,8.2,Desert - Temperate,Yes,Non-Breeding Season,Suitable
155545788,22694053,Vanellus gregarius,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",No,Breeding Season,Suitable
155545788,22694053,Vanellus gregarius,4.5,Grassland - Subtropical/Tropical Dry,Yes,Non-Breeding Season,Suitable
155545788,22694053,Vanellus gregarius,4.4,Grassland - Temperate,Yes,Breeding Season,Suitable
155545788,22694053,Vanellus gregarius,14.1,Artificial/Terrestrial - Arable Land,No,Non-Breeding Season,Suitable
155548867,22686677,Hirundapus caudacutus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Non-Breeding Season,Suitable
155548867,22686677,Hirundapus caudacutus,1.4,Forest - Temperate,No,Breeding Season,Suitable
155548867,22686677,Hirundapus caudacutus,4.4,Grassland - Temperate,No,Breeding Season,Suitable
155548867,22686677,Hirundapus caudacutus,3.4,Shrubland - Temperate,No,Breeding Season,Suitable
155548867,22686677,Hirundapus caudacutus,1.9,Forest - Subtropical/Tropical Moist Montane,No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Yes,Breeding Season,Suitable
155576460,22694308,Larus canus,12.6,Marine Intertidal - Tidepools,No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,12.4,Marine Intertidal - Mud Flats and Salt Flats,No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,9.4,Marine Neritic - Subtidal Sandy,No,Breeding Season,Suitable
155576460,22694308,Larus canus,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,Breeding Season,Suitable
155576460,22694308,Larus canus,4.4,Grassland - Temperate,No,Breeding Season,Suitable
155576460,22694308,Larus canus,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,14.2,Artificial/Terrestrial - Pastureland,No,Non-Breeding Season,Suitable
155576460,22694308,Larus canus,9.1,Marine Neritic - Pelagic,,Resident,Marginal
155576460,22694308,Larus canus,9.5,Marine Neritic - Subtidal Sandy-Mud,No,Breeding Season,Suitable
155576460,22694308,Larus canus,9.7,Marine Neritic - Macroalgal/Kelp,No,Breeding Season,Suitable
155576460,22694308,Larus canus,9.9,Marine Neritic - Seagrass (Submerged),No,Breeding Season,Suitable
155576460,22694308,Larus canus,9.10,Marine Neritic - Estuaries,No,Breeding Season,Suitable
155576460,22694308,Larus canus,12.1,Marine Intertidal - Rocky Shoreline,No,Breeding Season,Suitable
155595584,22729877,Larus glaucoides,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Yes,Breeding Season,Suitable
155595584,22729877,Larus glaucoides,12.6,Marine Intertidal - Tidepools,Yes,Non-Breeding Season,Suitable
155595584,22729877,Larus glaucoides,12.1,Marine Intertidal - Rocky Shoreline,Yes,Non-Breeding Season,Suitable
155595584,22729877,Larus glaucoides,9.9,Marine Neritic - Seagrass (Submerged),No,Non-Breeding Season,Suitable
155595584,22729877,Larus glaucoides,9.1,Marine Neritic - Pelagic,No,Breeding Season,Suitable
155595584,22729877,Larus glaucoides,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,No,Breeding Season,Suitable
155595584,22729877,Larus glaucoides,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,No,Breeding Season,Suitable
155595584,22729877,Larus glaucoides,9.4,Marine Neritic - Subtidal Sandy,No,Breeding Season,Suitable
155595584,22729877,Larus glaucoides,9.5,Marine Neritic - Subtidal Sandy-Mud,No,Breeding Season,Suitable
155595584,22729877,Larus glaucoides,9.7,Marine Neritic - Macroalgal/Kelp,No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,12.6,Marine Intertidal - Tidepools,No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,12.1,Marine Intertidal - Rocky Shoreline,No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,9.10,Marine Neritic - Estuaries,No,Non-Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,9.1,Marine Neritic - Pelagic,No,Non-Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,10.1,Marine Oceanic - Epipelagic (0-200m),,Resident,Marginal
155596462,62030590,Larus smithsonianus,10.2,Marine Oceanic - Mesopelagic (200-1000m),,Resident,Marginal
155596462,62030590,Larus smithsonianus,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,14.1,Artificial/Terrestrial - Arable Land,No,Non-Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,14.5,Artificial/Terrestrial - Urban Areas,No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,Non-Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,15.5,Artificial/Aquatic - Excavations (open),No,Breeding Season,Suitable
155596462,62030590,Larus smithsonianus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,1.4,Forest - Temperate,No,Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,5.13,Wetlands (inland) - Permanent Inland Deltas,Yes,Non-Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,Non-Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Non-Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,3.4,Shrubland - Temperate,No,Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,15.3,Artificial/Aquatic - Aquaculture Ponds,No,Non-Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),No,Non-Breeding Season,Suitable
155598552,22696734,Microcarbo pygmaeus,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Yes,Non-Breeding Season,Suitable
155616576,22692983,Pterocles alchata,8.1,Desert - Hot,No,Non-Breeding Season,Suitable
155616576,22692983,Pterocles alchata,4.4,Grassland - Temperate,No,Non-Breeding Season,Suitable
155616576,22692983,Pterocles alchata,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,No,Non-Breeding Season,Suitable
155616576,22692983,Pterocles alchata,14.1,Artificial/Terrestrial - Arable Land,No,Non-Breeding Season,Suitable
155617216,22692479,Rallus limicola,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Non-Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Yes,Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,10.2,Marine Oceanic - Mesopelagic (200-1000m),No,Non-Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,10.1,Marine Oceanic - Epipelagic (0-200m),No,Non-Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,9.9,Marine Neritic - Seagrass (Submerged),No,Non-Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,9.7,Marine Neritic - Macroalgal/Kelp,No,Non-Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,9.5,Marine Neritic - Subtidal Sandy-Mud,No,Non-Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,12.1,Marine Intertidal - Rocky Shoreline,,Breeding Season,Marginal
155617539,22694497,Rissa tridactyla,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",,Breeding Season,Marginal
155617539,22694497,Rissa tridactyla,12.6,Marine Intertidal - Tidepools,,Breeding Season,Marginal
155617539,22694497,Rissa tridactyla,9.1,Marine Neritic - Pelagic,Yes,Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,No,Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,No,Breeding Season,Suitable
155617539,22694497,Rissa tridactyla,9.4,Marine Neritic - Subtidal Sandy,No,Breeding Season,Suitable
155620380,22694607,Sterna striata,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,No,Breeding Season,Suitable
155620380,22694607,Sterna striata,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Yes,Breeding Season,Suitable
155620380,22694607,Sterna striata,12.1,Marine Intertidal - Rocky Shoreline,Yes,Breeding Season,Suitable
155620380,22694607,Sterna striata,9.9,Marine Neritic - Seagrass (Submerged),Yes,Non-Breeding Season,Suitable
155620380,22694607,Sterna striata,9.1,Marine Neritic - Pelagic,,Resident,Marginal
155620380,22694607,Sterna striata,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Yes,Breeding Season,Suitable
155620380,22694607,Sterna striata,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Yes,Breeding Season,Suitable
155620380,22694607,Sterna striata,9.4,Marine Neritic - Subtidal Sandy,Yes,Breeding Season,Suitable
155620380,22694607,Sterna striata,9.5,Marine Neritic - Subtidal Sandy-Mud,Yes,Breeding Season,Suitable
155620380,22694607,Sterna striata,9.7,Marine Neritic - Macroalgal/Kelp,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,12.6,Marine Intertidal - Tidepools,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,No,Breeding Season,Suitable
155620911,22694635,Sterna vittata,12.1,Marine Intertidal - Rocky Shoreline,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,9.9,Marine Neritic - Seagrass (Submerged),Yes,Non-Breeding Season,Suitable
155620911,22694635,Sterna vittata,9.1,Marine Neritic - Pelagic,,Resident,Marginal
155620911,22694635,Sterna vittata,6,"Rocky areas (eg. inland cliffs, mountain peaks)",No,Breeding Season,Suitable
155620911,22694635,Sterna vittata,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,9.4,Marine Neritic - Subtidal Sandy,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,9.5,Marine Neritic - Subtidal Sandy-Mud,Yes,Breeding Season,Suitable
155620911,22694635,Sterna vittata,9.7,Marine Neritic - Macroalgal/Kelp,Yes,Breeding Season,Suitable
155621597,22694685,Sternula lorata,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Yes,Breeding Season,Suitable
155621597,22694685,Sternula lorata,8.1,Desert - Hot,No,Breeding Season,Suitable
155621597,22694685,Sternula lorata,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,No,Breeding Season,Suitable
155621597,22694685,Sternula lorata,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Yes,Breeding Season,Suitable
155621597,22694685,Sternula lorata,9.1,Marine Neritic - Pelagic,,Resident,Marginal
155630512,22725531,Turnix nanus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,No,Non-Breeding Season,Suitable
155630512,22725531,Turnix nanus,14.1,Artificial/Terrestrial - Arable Land,No,Breeding Season,Suitable
