assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
93258281,Hydropsalis climacocerca,22690029,,6490000,,,,,,700,U,,,5.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93258487,Hydropsalis torquata,22690032,,12100000,,,,,,500,U,,,5.4,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93258690,Uropsalis segmentata,22690040,,2180000,,,,,2300,3600,U,,,5.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93258865,Uropsalis lyra,22690043,,3300000,,,,,1100,2100,U,,,5.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93259049,Macropsalis forcipata,22690046,,871000,,,,,600,2000,U,,,5.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93259513,Raphus cucullatus,22690059,,,,,,,,,,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93259685,Pezophaps solitaria,22690062,,,,,,,,,,,,7.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93259855,Columba rupestris,22690074,,17800000,,,,,2000,5500,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93260137,Columba leuconota,22690077,,4110000,,,,,3000,5000,U,,,5.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93260800,Columba albitorques,22690084,,449000,,,,,1800,4400,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93261002,Columba oliviae,22690092,,167000,,,,,75,750,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93261873,Columba sjostedti,22690131,,91500,,,,,1000,2500,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93262374,Columba arquatrix,22690145,,11100000,,,,,300,3200,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93262909,Columba hodgsonii,22690159,,4940000,,,,,1800,4000,U,,,5.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93263106,Columba albinucha,22690164,,1310000,,,,,,1800,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93263339,Columba pulchricollis,22690168,,2990000,,,,,1200,3200,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93265097,Columba janthina,22690206,,1710000,,,,,,,U,,,5.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93265338,Columba vitiensis,22690211,,18200000,,,,,,2750,U,,,5.6,Not a Migrant,,No,,,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over part of range",
93265605,Columba leucomela,22690215,,1320000,,,,,,,U,,,5.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93265793,Columba versicolor,22690218,,,,,,,,,,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93265958,Columba jouyi,22690222,,,,,,,,,,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93267191,Patagioenas squamosa,22690241,,1730000,,,,,,2500,U,,,7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93267545,Patagioenas corensis,22690247,,344000,,,,,,400,U,,,6.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93267767,Patagioenas picazuro,22690253,,7020000,,,,,,1100,U,,,6.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93268029,Patagioenas araucana,22690273,,496000,,,,,,1500,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93270567,Columba iriditorques,22690346,,6530000,,,,,,1500,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93271284,Nesoenas picturatus,22690364,,1550000,,,,,,200,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93271506,Aplopelia larvata,22690384,,20200000,,,,,,3200,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93273305,Streptopelia hypopyrrha,22690426,,1860000,,,,,,,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93273485,Streptopelia lugens,22690432,,3620000,,,,,1800,3200,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93273750,Streptopelia orientalis,22690439,,16500000,,,,,,4000,U,,,5.3,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93274340,Streptopelia decipiens,22690477,,22900000,,,,,,2000,U,,,5.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93274736,Streptopelia vinacea,22690484,,9740000,,,,,,2000,U,,,5.3,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93275741,Streptopelia semitorquata,22690499,,26000000,,,,,200,2100,U,,,5.3,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93276573,Streptopelia reichenowi,22690529,,376000,,,,,,,U,,,5.3,Not a Migrant,1,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93276810,Macropygia unchall,22690545,,12900000,,,,,450,3000,U,,,5.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93277640,Macropygia amboinensis,22690561,,4250000,,,,,0,2000,,,,5.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93277985,Macropygia phasianella,22690571,,1580000,,,,,0,,,,,5.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93278170,Macropygia ruficeps,22690576,,7640000,,,,,300,2500,U,,,5.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93278389,Macropygia nigrirostris,22690580,,1560000,,,,,,2600,U,,,5.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93278553,Macropygia mackinlayi,22690584,,1750000,,,,,200,800,U,,,5.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93278732,Reinwardtoena reinwardti,22690589,,1650000,,,,,,3380,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93279159,Reinwardtoena crassirostris,22690600,,152000,,,,,,1100,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93279902,Turtur abyssinicus,22690614,,7580000,,,,,,1800,U,,,8.5,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93280268,Turtur chalcospilos,22690621,,12300000,,,,,,2000,U,,,8.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93280584,Turtur afer,22690628,,18900000,,,,,,2000,U,,,8.5,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93280996,Turtur tympanistria,22690635,,19700000,,,,,,3200,U,,,8.5,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93281378,Turtur brehmeri,22690639,,5330000,,,,,,750,U,,,8.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93282342,Henicophaps albifrons,22690661,,1350000,,,,,,1200,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93282812,Phaps chalcoptera,22690667,,10300000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93283025,Phaps elegans,22690670,,4520000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93283207,Phaps histrionica,22690673,,4830000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
93283379,Ocyphaps lophotes,22690676,,8790000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93283897,Geophaps scripta,22690692,,1160000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
93284059,Petrophassa albipennis,22690695,,312000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93284224,Petrophassa rufipennis,22690700,,68000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93284384,Geopelia cuneata,22690705,,7860000,,,,,,,U,,,3.5,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93284564,Geopelia striata,22690708,,6960000,,,,,,900,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93284868,Geopelia maugeus,22690716,,531000,,,,,,1400,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93285055,Geopelia placida,22690719,,9990000,,,,,,,U,,,3.5,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over part of range",
93285257,Geopelia humeralis,22690724,,7890000,,,,,,,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93285451,Leucosarcia melanoleuca,22690727,,1010000,,,,,,900,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93286407,Zenaida auriculata,22690747,,24300000,,,,,,4400,U,,,6.8,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93287355,Columbina inca,22690762,,4560000,,,,,,3000,,,,4.3,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93289130,Columbina picui,22690794,,9870000,,,,,,1250,U,,,4.3,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93290710,Metriopelia ceciliae,22690829,,918000,,,,,2000,4500,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93290900,Metriopelia morenoi,22690834,,114000,,,,,1800,3200,U,,,4.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93291056,Metriopelia melanoptera,22690839,,4340000,,,,,2000,4400,U,,,4.6,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93291242,Metriopelia aymara,22690844,,1650000,,,,,2800,5000,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93291434,Uropelia campestris,22690849,,4020000,,,,,,1100,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93291952,Leptotila megalura,22690857,,529000,,,,,900,2800,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93295585,Zentrygon goldmani,22690942,,6000,,,,,750,1600,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93295950,Zentrygon frenata,22690950,,2360000,,,,,900,3000,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93296142,Geotrygon chrysia,22690954,,992000,,,,,,500,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93296362,Geotrygon mystacea,22690958,,164000,,,,,,700,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93297883,Gallicolumba luzonica,22690979,,212000,,,,,,1400,U,,,6.6,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93298783,Gallicolumba crinigera,22690991,,264000,,,,,0,750,1000-2499,,11-100,6.6,Not a Migrant,2-100,No,,1999,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93299742,Pampusana jobiensis,22691019,,1930000,,,,,,2300,U,,,6.6,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93300584,Pampusana xanthonura,22691037,,355000,,,,,0,,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,Yes,No,No,,,No,No,"Yes, over entire range",
93300863,Pampusana stairi,22691042,,731000,,,,,,1500,2500-9999,,11-100,6.6,Not a Migrant,2-100,No,,2005,No,No,No,Yes,Yes,No,No,,,No,Yes,"Yes, over part of range",
93301514,Pampusana ferruginea,22691052,,,,,,,,,,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93301654,Pampusana salamonis,22691056,,,,,,,,300,,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93302694,Trugon terrestris,22691081,,1210000,,,,,,640,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93302861,Microgoura meeki,22691086,,,,,,,,,,,,5.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93303023,Phapitreron cinereiceps,22691121,,930,,,,,,500,250-999,,,6.6,Not a Migrant,1,No,,1999,No,Yes,No,No,No,No,Yes,,,No,No,"Yes, over entire range",
93303843,Treron vernans,22691137,,9130000,,,,,,1200,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93304079,Treron bicinctus,22691142,,12200000,,,,,,1500,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93304615,Treron griseicauda,22691165,,1690000,,,,,,2500,U,,,4.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93305971,Treron phoenicopterus,22691203,,8970000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93306231,Treron waalia,22691212,,9700000,,,,,600,2400,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93307613,Treron seimundi,22691269,,1440000,,,,,,,U,,,4.2,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93307787,Treron sphenurus,22691274,,9880000,,,,,1000,3000,U,,,4.2,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93308026,Treron sieboldii,22691283,,6770000,,,,,,2300,U,,,4.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93308243,Ptilinopus porphyreus,22691297,,361000,,,,,1400,2200,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93308397,Ptilinopus cinctus,22691302,,418000,,,,,0,1500,,,,3.2,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
93308578,Ptilinopus dohertyi,22691307,,13100,,,,,160,500,6000,,11-100,3.2,Not a Migrant,1,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93308874,Ptilinopus alligator,22691312,,41700,,,,,,1500,,,,3.2,Not a Migrant,,No,,,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
93309047,Ramphiculus marchei,22691317,,114000,,,,,450,1500,2500-9999,,11-100,3.2,Not a Migrant,2-100,No,,1999,No,Yes,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
93309374,Ramphiculus merrilli,22691322,,193000,,,,,,1100,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93310451,Megaloprepia magnifica,22691367,,4050000,,,,,,1400,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93310648,Ptilinopus perlatus,22691372,,1310000,,,,,,1220,U,,,3.2,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93310810,Ptilinopus tannensis,22691386,,82700,,,,,,500,U,,,3.2,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93311067,Ptilinopus aurantiifrons,22691391,,1330000,,,,,,300,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93311251,Ptilinopus wallacii,22691396,,185000,,,,,,250,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93311416,Ptilinopus perousii,22691410,,660000,,,,,,700,U,,,3.2,Nomadic,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93311607,Ptilinopus monacha,22691415,,76000,,,,,,750,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93311847,Ptilinopus coronulatus,22691420,,1280000,,,,,,1200,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93312016,Ptilinopus pulchellus,22691425,,942000,,,,,,1370,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93312183,Ptilinopus regina,22691430,,6130000,,,,,,,U,,,3.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93312723,Ptilinopus greyi,22691440,,1430000,,,,,,,U,,,3.2,Nomadic,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over part of range",
93313050,Ptilinopus pelewensis,22691460,,1700,,,,,,,,,,3.2,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93313817,Ptilinopus coralensis,22691480,,650,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93314660,Ptilinopus mercierii,22691495,,,,,,,,1370,,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93314827,Ptilinopus dupetithouarsii,22691500,,14700,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93315150,Ptilinopus viridis,22691519,,2380000,,,,,600,1200,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93315322,Ptilinopus eugeniae,22691524,,5200,,,,,,700,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93315562,Ptilinopus hyogastrus,22691529,,53500,,,,,,1000,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93315725,Ptilinopus granulifrons,22691539,,2900,,,,,40,550,2500-9999,,11-100,3.2,Not a Migrant,1,No,,2000,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93315998,Ptilinopus iozonus,22691544,,1300000,,,,,,1000,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93316339,Ptilinopus nainus,22691554,,751000,,,,,,1100,U,,,3.2,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93316491,Ptilinopus melanospilus,22691558,,4060000,,,,,,1600,U,,,3.5,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93316693,Ptilinopus arcanus,22691568,,120,,,,,,1200,1-49,,1,3.2,Not a Migrant,1,Yes,,1999,No,Yes,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
93316970,Chrysoena victor,22691573,,13200,,,,,420,980,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93317137,Chrysoena luteovirens,22691577,,20000,,,,,60,2000,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93317322,Chrysoena viridis,22691581,,920,,,,,,,6700,,,3.2,Not a Migrant,2-100,No,,2005,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93317580,Drepanoptila holosericea,22691585,,22600,,,,,,,,,,6.6,Not a Migrant,,No,,1998,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93317822,Alectroenas madagascariensis,22691588,,522000,,,,,,2000,U,,,6.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93318208,Alectroenas nitidissimus,22691601,,,,,,,,,,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,No,
93318377,Alectroenas pulcherrimus,22691605,,7300,,,,,,,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93318553,Ducula poliocephala,22691611,,830000,,,,,,1500,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93318964,Ducula mindorensis,22691622,,3900,,,,,700,1800,600-1700,,6-10,6.6,Not a Migrant,1,No,,2007,Yes,No,No,Yes,No,No,Yes,,,No,No,"Yes, over entire range",
93319752,Ducula concinna,22691653,,1300000,,,,,,850,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93319934,Ducula pacifica,22691658,,11000000,,,,,,1000,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93320826,Ducula galeata,22691674,,90,,,,,250,1300,249,,2,6.6,Not a Migrant,2,Yes,,2016,No,No,No,Yes,No,Yes,Yes,,,No,No,"Yes, over entire range",
93322157,Ducula pickeringii,22691710,,595000,,,,,,,1500-7000,,6-15,6.6,Nomadic,2-100,No,,1999,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93322471,Ducula rufigaster,22691724,,1280000,,,,,,600,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93322891,Ducula chalconota,22691734,,566000,,,,,1400,2500,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93323067,Ducula latrans,22691739,,125000,,,,,,1000,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93323858,Ducula goliath,22691754,,22700,,,,,,,,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93324270,Ducula mullerii,22691770,,953000,,,,,,,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93324450,Ducula zoeae,22691775,,1350000,,,,,,1450,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93324624,Ducula lacernulata,22691789,,255000,,,,,400,2500,U,,,6.6,Nomadic,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93325795,Lopholaimus antarcticus,22691837,,1240000,,,,,,,,,,6.6,Nomadic,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93326139,Gymnophaps albertisii,22691850,,1620000,,,,,,3350,U,,,6.6,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93326309,Gymnophaps solomonensis,22691860,,101000,,,,,750,1950,U,,,6.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
93327715,Neotis denhami,22691905,,20700000,,,,,,2000,U,,,10.3,Full Migrant,,No,,,Yes,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
93328585,Neotis nuba,22691914,,4930000,,,,,0,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93328934,Neotis heuglinii,22691920,,1910000,,,,,,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93329549,Ardeotis kori,22691928,,8800000,,,,,,2000,U,,,15.6,Not a Migrant,,No,,,Yes,No,No,No,No,Yes,No,,,No,No,"Yes, over entire range",
93330335,Ardeotis australis,22691940,,9080000,,,,,,,6700-67000,,,15.6,Not a Migrant,,No,,2003,Yes,No,Yes,Yes,No,No,No,,,No,No,"Yes, over part of range",
93330878,Lophotis gindiana,22691960,,2590000,,,,,,1800,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93331085,Lophotis ruficrista,22691965,,2680000,,,,,,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93331294,Afrotis afraoides,22691970,,2220000,,,,,,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93331501,Afrotis afra,22691975,,254000,,,,,0,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93331758,Heterotetrax rueppelii,22691980,,453000,,,,,,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93331917,Heterotetrax vigorsii,22691986,,862000,,,,,,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93332115,Heterotetrax humilis,22691991,,537000,,,,,,,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93332403,Eupodotis senegalensis,22691996,,23600000,,,,,,2000,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
93332996,Lissotis melanogaster,22692007,,20900000,,,,,,2500,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
93333424,Lissotis hartlaubii,22692011,,2470000,,,,,,2000,U,,,10.3,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
