assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
185455076,22712722,Pycnonotus penicillatus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
185472449,103870218,Napothera naungmungensis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
185472449,103870218,Napothera naungmungensis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
185494069,22716271,Stachyris nigricollis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
185494069,22716271,Stachyris nigricollis,1.8,Forest - Subtropical/Tropical Swamp,No,Resident,Suitable
185494069,22716271,Stachyris nigricollis,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
185528212,103870381,Graminicola striatus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,Resident,Suitable
185528212,103870381,Graminicola striatus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Resident,Suitable
185528212,103870381,Graminicola striatus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Resident,Suitable
185528212,103870381,Graminicola striatus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),No,Resident,Suitable
185678361,22716277,Stachyris maculata,3.6,Shrubland - Subtropical/Tropical Moist,No,Resident,Suitable
185678361,22716277,Stachyris maculata,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
185678361,22716277,Stachyris maculata,1.8,Forest - Subtropical/Tropical Swamp,No,Resident,Suitable
185954992,22732662,Erythropitta ussheri,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
185954992,22732662,Erythropitta ussheri,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
185954992,22732662,Erythropitta ussheri,1.8,Forest - Subtropical/Tropical Swamp,No,Resident,Suitable
185994344,22710226,Saxicola gutturalis,2.1,Savanna - Dry,,Resident,Marginal
185994344,22710226,Saxicola gutturalis,3.6,Shrubland - Subtropical/Tropical Moist,,Resident,Marginal
185994344,22710226,Saxicola gutturalis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
185994344,22710226,Saxicola gutturalis,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,,Resident,Unknown
187283001,22699871,Empidonax difficilis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Non-Breeding Season,Suitable
187283001,22699871,Empidonax difficilis,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Breeding Season,Suitable
187283001,22699871,Empidonax difficilis,1.5,Forest - Subtropical/Tropical Dry,No,Non-Breeding Season,Suitable
187283001,22699871,Empidonax difficilis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Breeding Season,Suitable
187283001,22699871,Empidonax difficilis,1.1,Forest - Boreal,Yes,Breeding Season,Suitable
187283001,22699871,Empidonax difficilis,1.4,Forest - Temperate,Yes,Breeding Season,Suitable
187284003,22699874,Empidonax occidentalis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Breeding Season,Suitable
187284003,22699874,Empidonax occidentalis,1.4,Forest - Temperate,Yes,Breeding Season,Suitable
187284003,22699874,Empidonax occidentalis,1.5,Forest - Subtropical/Tropical Dry,Yes,Breeding Season,Suitable
187298299,22699889,Sayornis saya,14.1,Artificial/Terrestrial - Arable Land,No,Non-Breeding Season,Suitable
187298299,22699889,Sayornis saya,14.2,Artificial/Terrestrial - Pastureland,No,Breeding Season,Suitable
187298299,22699889,Sayornis saya,3.5,Shrubland - Subtropical/Tropical Dry,No,Breeding Season,Suitable
187298299,22699889,Sayornis saya,3.7,Shrubland - Subtropical/Tropical High Altitude,No,Breeding Season,Suitable
187298299,22699889,Sayornis saya,4.4,Grassland - Temperate,Yes,Breeding Season,Suitable
187307157,103682912,Pyrocephalus rubinus,1.9,Forest - Subtropical/Tropical Moist Montane,No,Non-Breeding Season,Suitable
187307157,103682912,Pyrocephalus rubinus,14.1,Artificial/Terrestrial - Arable Land,No,Breeding Season,Suitable
187307157,103682912,Pyrocephalus rubinus,14.2,Artificial/Terrestrial - Pastureland,No,Breeding Season,Suitable
187307157,103682912,Pyrocephalus rubinus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Non-Breeding Season,Suitable
187307157,103682912,Pyrocephalus rubinus,1.5,Forest - Subtropical/Tropical Dry,No,Non-Breeding Season,Suitable
187307157,103682912,Pyrocephalus rubinus,2.1,Savanna - Dry,No,Breeding Season,Suitable
187307157,103682912,Pyrocephalus rubinus,3.5,Shrubland - Subtropical/Tropical Dry,No,Breeding Season,Suitable
189197819,22721049,Calamospiza melanocorys,14.1,Artificial/Terrestrial - Arable Land,No,Non-Breeding Season,Suitable
189197819,22721049,Calamospiza melanocorys,3.4,Shrubland - Temperate,No,Breeding Season,Suitable
189197819,22721049,Calamospiza melanocorys,4.4,Grassland - Temperate,Yes,Breeding Season,Suitable
189208786,22721138,Passerculus henslowii,14.2,Artificial/Terrestrial - Pastureland,No,Breeding Season,Suitable
189208786,22721138,Passerculus henslowii,4.4,Grassland - Temperate,Yes,Breeding Season,Suitable
189208786,22721138,Passerculus henslowii,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",No,Breeding Season,Suitable
189212442,22721135,Ammospiza leconteii,4.4,Grassland - Temperate,Yes,Breeding Season,Suitable
189212442,22721135,Ammospiza leconteii,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Breeding Season,Suitable
189753196,22705156,Vireo bellii,3.4,Shrubland - Temperate,No,Breeding Season,Suitable
189753196,22705156,Vireo bellii,3.5,Shrubland - Subtropical/Tropical Dry,Yes,Breeding Season,Suitable
189753196,22705156,Vireo bellii,3.6,Shrubland - Subtropical/Tropical Moist,No,Breeding Season,Suitable
189753196,22705156,Vireo bellii,3.7,Shrubland - Subtropical/Tropical High Altitude,No,Breeding Season,Suitable
189753196,22705156,Vireo bellii,1.4,Forest - Temperate,Yes,Breeding Season,Suitable
189753196,22705156,Vireo bellii,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Non-Breeding Season,Suitable
190698040,22712330,Hirundo megaensis,14.5,Artificial/Terrestrial - Urban Areas,No,Resident,Suitable
190698040,22712330,Hirundo megaensis,2.1,Savanna - Dry,No,Resident,Suitable
190698040,22712330,Hirundo megaensis,3.5,Shrubland - Subtropical/Tropical Dry,No,Resident,Suitable
190698040,22712330,Hirundo megaensis,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
190698040,22712330,Hirundo megaensis,4.5,Grassland - Subtropical/Tropical Dry,No,Resident,Suitable
190698040,22712330,Hirundo megaensis,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
190729662,22723269,Poospiza garleppi,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
190729662,22723269,Poospiza garleppi,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
190729662,22723269,Poospiza garleppi,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
190919306,22729082,Calyptophilus tertius,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
190919306,22729082,Calyptophilus tertius,3.5,Shrubland - Subtropical/Tropical Dry,,Resident,Marginal
190919306,22729082,Calyptophilus tertius,3.6,Shrubland - Subtropical/Tropical Moist,Yes,Resident,Suitable
190919306,22729082,Calyptophilus tertius,1.5,Forest - Subtropical/Tropical Dry,,Resident,Marginal
190929496,22708119,Picathartes oreas,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
190929496,22708119,Picathartes oreas,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
190929496,22708119,Picathartes oreas,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
190930538,22722423,Habia gutturalis,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Yes,Resident,Suitable
190930538,22722423,Habia gutturalis,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
190958009,22723375,Emberizoides duidae,2.1,Savanna - Dry,Yes,Resident,Suitable
191046739,22710787,Arizelospar femoralis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
191052598,22728454,Hylopezus auricularis,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Yes,Resident,Suitable
191052598,22728454,Hylopezus auricularis,3.6,Shrubland - Subtropical/Tropical Moist,Yes,Resident,Suitable
191052598,22728454,Hylopezus auricularis,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
191197192,22724596,Atlapetes melanopsis,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
191197192,22724596,Atlapetes melanopsis,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191346979,22724718,Asthenes usheri,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191366542,103673286,Asthenes huancavelicae,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191371415,22702527,Asthenes berlepschi,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
191371415,22702527,Asthenes berlepschi,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
191371415,22702527,Asthenes berlepschi,14.2,Artificial/Terrestrial - Pastureland,No,Resident,Suitable
191371415,22702527,Asthenes berlepschi,14.4,Artificial/Terrestrial - Rural Gardens,No,Resident,Suitable
191371415,22702527,Asthenes berlepschi,14.5,Artificial/Terrestrial - Urban Areas,No,Resident,Suitable
191371415,22702527,Asthenes berlepschi,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191471387,103694489,Ceblepyris cucullatus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
191471387,103694489,Ceblepyris cucullatus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
191666351,22702569,Asthenes urubambensis,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
191666351,22702569,Asthenes urubambensis,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191666351,22702569,Asthenes urubambensis,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191683430,22707769,Prionops alberti,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
191710466,22702500,Asthenes heterura,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
191710466,22702500,Asthenes heterura,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
191710466,22702500,Asthenes heterura,14.2,Artificial/Terrestrial - Pastureland,No,Resident,Suitable
191710466,22702500,Asthenes heterura,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191710466,22702500,Asthenes heterura,4.7,Grassland - Subtropical/Tropical High Altitude,No,Resident,Suitable
191834784,22702597,Synallaxis hypochondriaca,3.5,Shrubland - Subtropical/Tropical Dry,No,Resident,Suitable
191834784,22702597,Synallaxis hypochondriaca,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191855174,22702375,Synallaxis zimmeri,1.5,Forest - Subtropical/Tropical Dry,,Resident,Marginal
191855174,22702375,Synallaxis zimmeri,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191916113,22736309,Synallaxis beverlyae,3.6,Shrubland - Subtropical/Tropical Moist,Yes,Resident,Suitable
191916113,22736309,Synallaxis beverlyae,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,Resident,Suitable
191925726,22700081,Agriornis albicauda,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
191925726,22700081,Agriornis albicauda,14.2,Artificial/Terrestrial - Pastureland,No,Resident,Suitable
191925726,22700081,Agriornis albicauda,14.5,Artificial/Terrestrial - Urban Areas,No,Resident,Suitable
191925726,22700081,Agriornis albicauda,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191925726,22700081,Agriornis albicauda,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191937542,22711366,Cistothorus apolinari,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
191937542,22711366,Cistothorus apolinari,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,Resident,Suitable
191937542,22711366,Cistothorus apolinari,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,Resident,Suitable
191945537,22703463,Melanopareia maranonica,3.5,Shrubland - Subtropical/Tropical Dry,Yes,Resident,Suitable
191945537,22703463,Melanopareia maranonica,1.5,Forest - Subtropical/Tropical Dry,Yes,Resident,Suitable
192074027,103670944,Cinclodes maculirostris,12.1,Marine Intertidal - Rocky Shoreline,Yes,Resident,Suitable
192074027,103670944,Cinclodes maculirostris,12.6,Marine Intertidal - Tidepools,Yes,Resident,Suitable
192074027,103670944,Cinclodes maculirostris,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Yes,Resident,Suitable
192082878,22702117,Cinclodes palliatus,4.7,Grassland - Subtropical/Tropical High Altitude,No,Resident,Suitable
192082878,22702117,Cinclodes palliatus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Resident,Suitable
192082878,22702117,Cinclodes palliatus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,Resident,Suitable
192203005,22707722,Malaconotus lagdeni,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192203005,22707722,Malaconotus lagdeni,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
192203005,22707722,Malaconotus lagdeni,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
192211118,22708420,Geokichla crossleyi,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192211118,22708420,Geokichla crossleyi,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),No,Resident,Suitable
192218429,22710647,Hylopsar cupreocauda,14.3,Artificial/Terrestrial - Plantations,No,Resident,Suitable
192218429,22710647,Hylopsar cupreocauda,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
192223337,22720386,Spinus siemiradzkii,14.5,Artificial/Terrestrial - Urban Areas,No,Resident,Suitable
192223337,22720386,Spinus siemiradzkii,3.5,Shrubland - Subtropical/Tropical Dry,Yes,Resident,Suitable
192223337,22720386,Spinus siemiradzkii,4.5,Grassland - Subtropical/Tropical Dry,No,Resident,Suitable
192223337,22720386,Spinus siemiradzkii,1.5,Forest - Subtropical/Tropical Dry,Yes,Resident,Suitable
192241369,103871272,Phyllanthus rubiginosus,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
192241369,103871272,Phyllanthus rubiginosus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
192241369,103871272,Phyllanthus rubiginosus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
192245427,22721982,Myiothlypis basilica,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
192245427,22721982,Myiothlypis basilica,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
192246781,103871177,Phyllanthus atripennis,2.1,Savanna - Dry,,Resident,Marginal
192246781,103871177,Phyllanthus atripennis,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
192246781,103871177,Phyllanthus atripennis,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
192246781,103871177,Phyllanthus atripennis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
192306644,22721297,Torreornis inexpectata,3.5,Shrubland - Subtropical/Tropical Dry,No,Resident,Suitable
192306644,22721297,Torreornis inexpectata,1.5,Forest - Subtropical/Tropical Dry,No,Resident,Suitable
192306644,22721297,Torreornis inexpectata,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,No,Resident,Suitable
192310098,22716673,Kupeornis chapini,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192310098,22716673,Kupeornis chapini,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
192336287,22716664,Kupeornis rufocinctus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192366058,22712750,Arizelocichla montana,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192366058,22712750,Arizelocichla montana,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
192366058,22712750,Arizelocichla montana,3.6,Shrubland - Subtropical/Tropical Moist,No,Resident,Suitable
192366058,22712750,Arizelocichla montana,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
192726722,22716161,Hartertula flavoviridis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192726722,22716161,Hartertula flavoviridis,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
192730739,22715015,Poliolais lopezi,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192730739,22715015,Poliolais lopezi,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
192730739,22715015,Poliolais lopezi,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
192838778,22707728,Malaconotus gladiator,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
192838778,22707728,Malaconotus gladiator,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
192880582,22706553,Ceblepyris graueri,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
194375441,22714620,Nesillas mariae,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
194425480,22708748,Turdus bewsheri,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
194425480,22708748,Turdus bewsheri,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
194425480,22708748,Turdus bewsheri,3.7,Shrubland - Subtropical/Tropical High Altitude,No,Resident,Suitable
194425480,22708748,Turdus bewsheri,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
194449679,22711458,Thryophilus nicefori,3.5,Shrubland - Subtropical/Tropical Dry,Yes,Resident,Suitable
194449679,22711458,Thryophilus nicefori,1.5,Forest - Subtropical/Tropical Dry,Yes,Resident,Suitable
194553882,22718739,Ploceus batesi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
195143700,22714468,Bradypterus graueri,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Yes,Resident,Suitable
195143700,22714468,Bradypterus graueri,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,Resident,Suitable
195225376,22698719,Pseudocalyptomena graueri,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
195225376,22698719,Pseudocalyptomena graueri,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
195225376,22698719,Pseudocalyptomena graueri,14.2,Artificial/Terrestrial - Pastureland,No,Resident,Suitable
195225376,22698719,Pseudocalyptomena graueri,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
195439337,22717941,Cinnyris rockefelleri,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
195439337,22717941,Cinnyris rockefelleri,4.7,Grassland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
195449366,22709249,Fraseria lendu,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
196427769,22716767,Crossleyia xanthophrys,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
196746314,22709840,Cossypha heinrichi,2.1,Savanna - Dry,No,Resident,Suitable
196746314,22709840,Cossypha heinrichi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
197193663,22736369,Icterus northropi,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
197193663,22736369,Icterus northropi,14.3,Artificial/Terrestrial - Plantations,No,Resident,Suitable
197193663,22736369,Icterus northropi,16,Introduced vegetation,No,Resident,Suitable
197193663,22736369,Icterus northropi,1.5,Forest - Subtropical/Tropical Dry,Yes,Resident,Suitable
197476522,103661232,Scytalopus perijanus,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
197476522,103661232,Scytalopus perijanus,3.7,Shrubland - Subtropical/Tropical High Altitude,No,Resident,Suitable
197476522,103661232,Scytalopus perijanus,14.3,Artificial/Terrestrial - Plantations,,Resident,Marginal
197476522,103661232,Scytalopus perijanus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,,Resident,Marginal
197484928,22736477,Scytalopus canus,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
197484928,22736477,Scytalopus canus,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,Resident,Suitable
197499379,22703513,Scytalopus latebricola,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
197872368,22730593,Arizelocichla milanjensis,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
197872368,22730593,Arizelocichla milanjensis,14.3,Artificial/Terrestrial - Plantations,No,Resident,Suitable
197872368,22730593,Arizelocichla milanjensis,3.6,Shrubland - Subtropical/Tropical Moist,No,Resident,Suitable
197872368,22730593,Arizelocichla milanjensis,3.7,Shrubland - Subtropical/Tropical High Altitude,No,Resident,Suitable
197872368,22730593,Arizelocichla milanjensis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
197945320,22707842,Batis reichenowi,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
197945320,22707842,Batis reichenowi,3.6,Shrubland - Subtropical/Tropical Moist,No,Resident,Suitable
197945320,22707842,Batis reichenowi,3.7,Shrubland - Subtropical/Tropical High Altitude,No,Resident,Suitable
197945320,22707842,Batis reichenowi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
198497220,22714554,Locustella accentor,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
198849571,103656470,Erythropitta splendida,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
198849571,103656470,Erythropitta splendida,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
198992799,103657677,Herpsilochmus stotzi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
199051316,103658788,Hypocnemis rondoni,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
199211017,22701901,Rhegmatorhina hoffmannsi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
199286300,22709659,Sheppardia montana,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
199309471,22728504,Conopophaga cearae,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
199309471,22728504,Conopophaga cearae,3.6,Shrubland - Subtropical/Tropical Moist,Yes,Resident,Suitable
199309471,22728504,Conopophaga cearae,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
199390872,103669815,Xiphorhynchus atlanticus,1.9,Forest - Subtropical/Tropical Moist Montane,No,Resident,Suitable
199390872,103669815,Xiphorhynchus atlanticus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,No,Resident,Suitable
199390872,103669815,Xiphorhynchus atlanticus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
199588470,103670382,Campylorhamphus multostriatus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
199725709,22701188,Neopelma aurifrons,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
199965877,22701040,Lepidothrix vilasboasi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
200062503,22735949,Nesospiza wilkinsi,3.4,Shrubland - Temperate,Yes,Resident,Suitable
200062503,22735949,Nesospiza wilkinsi,4.3,Grassland - Subantarctic,Yes,Resident,Suitable
200093371,22700897,Xipholena lamellipennis,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
200209291,22699433,Pseudocolopteryx dinelliana,3.6,Shrubland - Subtropical/Tropical Moist,No,Breeding Season,Suitable
200209291,22699433,Pseudocolopteryx dinelliana,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,Breeding Season,Suitable
200209291,22699433,Pseudocolopteryx dinelliana,5.3,Wetlands (inland) - Shrub Dominated Wetlands,No,Breeding Season,Suitable
200209291,22699433,Pseudocolopteryx dinelliana,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,Breeding Season,Suitable
200209291,22699433,Pseudocolopteryx dinelliana,2.2,Savanna - Moist,No,Non-Breeding Season,Suitable
200467129,200384015,Mirafra somalica,4.5,Grassland - Subtropical/Tropical Dry,Yes,Resident,Suitable
200469515,200369092,Calendulauda africanoides,2.1,Savanna - Dry,Yes,Resident,Suitable
200469515,200369092,Calendulauda africanoides,3.5,Shrubland - Subtropical/Tropical Dry,Yes,Resident,Suitable
200469515,200369092,Calendulauda africanoides,4.5,Grassland - Subtropical/Tropical Dry,Yes,Resident,Suitable
200626747,103702644,Edolisoma insperatum,1.9,Forest - Subtropical/Tropical Moist Montane,Yes,Resident,Suitable
200626747,103702644,Edolisoma insperatum,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable
200626747,103702644,Edolisoma insperatum,12.7,Marine Intertidal - Mangrove Submerged Roots,No,Resident,Suitable
201426542,22700250,Knipolegus franciscanus,3.5,Shrubland - Subtropical/Tropical Dry,No,Resident,Suitable
201426542,22700250,Knipolegus franciscanus,3.6,Shrubland - Subtropical/Tropical Moist,No,Resident,Suitable
201426542,22700250,Knipolegus franciscanus,1.5,Forest - Subtropical/Tropical Dry,Yes,Resident,Suitable
201426542,22700250,Knipolegus franciscanus,1.6,Forest - Subtropical/Tropical Moist Lowland,No,Resident,Suitable
201426542,22700250,Knipolegus franciscanus,14.2,Artificial/Terrestrial - Pastureland,,Resident,Marginal
201845082,22710909,Acridotheres melanopterus,14.1,Artificial/Terrestrial - Arable Land,No,Resident,Suitable
201845082,22710909,Acridotheres melanopterus,14.2,Artificial/Terrestrial - Pastureland,No,Resident,Suitable
201845082,22710909,Acridotheres melanopterus,2.1,Savanna - Dry,No,Resident,Suitable
201845082,22710909,Acridotheres melanopterus,3.5,Shrubland - Subtropical/Tropical Dry,No,Resident,Suitable
201845082,22710909,Acridotheres melanopterus,3.6,Shrubland - Subtropical/Tropical Moist,No,Resident,Suitable
201845082,22710909,Acridotheres melanopterus,1.5,Forest - Subtropical/Tropical Dry,No,Resident,Suitable
201999638,22705877,Zavattariornis stresemanni,2.1,Savanna - Dry,Yes,Resident,Suitable
201999638,22705877,Zavattariornis stresemanni,3.5,Shrubland - Subtropical/Tropical Dry,Yes,Resident,Suitable
201999638,22705877,Zavattariornis stresemanni,4.5,Grassland - Subtropical/Tropical Dry,Yes,Resident,Suitable
