Order,Family,Genus,Species,animal,BiogeographicRange,ResearchEffort,DietBreadth,BodyMass,MigratoryBehavior,HabitatBreadth,GenerationLength,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,StatusCode,PopulationTrend2019,TrendCode,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_campbelli,Phalacrocorax_campbelli,several,1,2,1897.36,1,1.222181418,8.7,1,0,0,0,0,0,0,0,Vulnerable,3,stable,2,0,0,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_carunculatus,Phalacrocorax_carunculatus,several,3,2,2576.33,1,1.639030612,8.7,1,0,0,0,0,0,0,0,Vulnerable,3,stable,2,1,1,0,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_colensoi,Phalacrocorax_colensoi,several,0,2,2000,1,1.813756281,8.7,1,0,0,0,0,0,0,0,Vulnerable,3,stable,2,0,0,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_harrisi,Phalacrocorax_harrisi,several,8,2,3016.62,1,1.424817518,11.1,1,0,0,0,0,0,0,0,Vulnerable,3,stable,2,1,1,1,NO
SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,Phalacrocorax_ranfurlyi,Phalacrocorax_ranfurlyi,several,0,2,2500,1,1.222181418,8.7,1,0,0,0,0,0,0,0,Vulnerable,3,stable,2,0,0,1,NO
FALCONIFORMES,FALCONIDAE,Phalcoboenus,Phalcoboenus_albogularis,Phalcoboenus_albogularis,South-America,0,3,808.99,1,2.116981132,10.3,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
FALCONIFORMES,FALCONIDAE,Phalcoboenus,Phalcoboenus_australis,Phalcoboenus_australis,South-America,13,3,1187,1,2.390322581,10.3,0,0,1,0,1,1,0,1,Near-Threatened,2,stable,2,0,1,0,NO
FALCONIFORMES,FALCONIDAE,Phalcoboenus,Phalcoboenus_carunculatus,Phalcoboenus_carunculatus,South-America,4,4,991,1,2.570916692,10.3,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
FALCONIFORMES,FALCONIDAE,Phalcoboenus,Phalcoboenus_megalopterus,Phalcoboenus_megalopterus,South-America,5,3,787.99,1,0.997797357,10.3,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
COLUMBIFORMES,COLUMBIDAE,Phaps,Phaps_chalcoptera,Phaps_chalcoptera,Australasia,16,3,330.74,1,5.107536809,5.6,0,0,2,2,0,1,1,0,Least-Concern,1,stable,2,0,0,0,NO
TROGONIFORMES,TROGONIDAE,Pharomachrus,Pharomachrus_auriceps,Pharomachrus_auriceps,several,3,1,180,1,1.674435411,7.3,0,0,1,1,0,1,1,0,Least-Concern,1,stable,2,0,0,0,NO
TROGONIFORMES,TROGONIDAE,Pharomachrus,Pharomachrus_fulgidus,Pharomachrus_fulgidus,South-America,1,1,160,1,2.218710493,7.3,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,HIRUNDINIDAE,Phedinopsis,Phedinopsis_brazzae,Phedina_brazzae,Africa,2,1,13,1,2.466364324,4.1,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phelpsia,Phelpsia_inornata,Phelpsia_inornatus,South-America,2,2,29.4,1,3.027270453,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_argenticeps,Philemon_argenticeps,Australasia,2,3,80.35,1,3.216776536,5.7,0,1,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_brassi,Philemon_brassi,Asia,0,3,85.7,1,3.431016598,5.7,1,0,0,0,0,0,0,0,Near-Threatened,2,stable,2,1,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_buceroides,Philemon_buceroides,several,4,3,108.64,1,4.110010001,5.7,1,1,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_cockerelli,Philemon_cockerelli,Australasia,0,2,154.14,1,2.244874434,5.7,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_inornatus,Philemon_inornatus,Asia,0,3,85.7,1,1.943781776,5.7,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_meyeri,Philemon_meyeri,several,0,3,52,1,2.183390097,5.7,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Philemon,Philemon_subcorniculatus,Philemon_subcorniculatus,Asia,1,3,194,1,1.771120835,5.7,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Philohydor,Philohydor_lictor,Pitangus_lictor,several,3,1,25.5,1,4.367626014,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
GALLIFORMES,ODONTOPHORIDAE,Philortyx,Philortyx_fasciatus,Philortyx_fasciatus,North-America,4,3,130,1,2.790680743,3.9,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Philydor,Philydor_erythrocercum,Philydor_erythrocercum,South-America,0,1,25.27,1,2.061917515,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Philydor,Philydor_pyrrhodes,Philydor_pyrrhodes,South-America,0,1,30.5,1,2.50181924,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,Phoenicurus_fuliginosus,Rhyacornis_fuliginosa,several,0,2,20.33,1,1.861262666,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,Phoenicurus_moussieri,Phoenicurus_moussieri,several,13,2,14.9,1,4.389739168,4.1,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,Phoenicurus_schisticeps,Phoenicurus_schisticeps,Asia,0,2,18.1,1,4.859491106,4.1,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,SCOTOCERCIDAE,Pholidornis,Pholidornis_rushiae,Pholidornis_rushiae,Africa,3,2,6,1,2.457560878,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Phylidonyris,Phylidonyris_niger,Phylidonyris_niger,Australasia,0,2,18.2,1,4.709277307,6.2,0,1,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Phylidonyris,Phylidonyris_novaehollandiae,Phylidonyris_novaehollandiae,Australasia,73,2,20.21,1,4.94648318,6.2,0,1,3,2,1,1,1,1,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_albigularis,Phyllastrephus_albigularis,Africa,2,2,24.54,1,1.97553313,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_baumanni,Phyllastrephus_baumanni,Africa,3,1,27.46,1,2.290789634,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_cabanisi,Phyllastrephus_cabanisi,Africa,2,2,34.4,1,1.980553626,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_cerviniventris,Phyllastrephus_cerviniventris,Africa,2,2,27,1,2.291107383,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_flavostriatus,Phyllastrephus_flavostriatus,Africa,6,2,28.3,1,2.508817943,4.3,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_fulviventris,Phyllastrephus_fulviventris,Africa,0,1,33.31,1,2.879761016,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_hypochloris,Phyllastrephus_hypochloris,Africa,2,2,23.13,1,2.647922786,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_icterinus,Phyllastrephus_icterinus,Africa,1,2,18.9,1,2.642387091,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_poensis,Phyllastrephus_poensis,Africa,1,2,28.9,1,1.469689958,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_terrestris,Phyllastrephus_terrestris,Africa,13,3,31.08,1,3.048524028,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,Phyllastrephus_xavieri,Phyllastrephus_xavieri,Africa,2,2,22.64,1,2.061917515,4.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,CISTICOLIDAE,Phyllolais,Phyllolais_pulchella,Phyllolais_pulchella,Africa,1,1,6,1,2.371915973,4.3,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_cinereiceps,Phyllomyias_cinereiceps,South-America,1,2,9.5,1,0.999723604,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_griseiceps,Phyllomyias_griseiceps,several,0,2,7.2,1,2.581578008,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_nigrocapillus,Phyllomyias_nigrocapillus,South-America,1,2,9.5,1,1.674435411,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_plumbeiceps,Phyllomyias_plumbeiceps,South-America,0,2,9,1,0.999723604,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_sclateri,Phyllomyias_sclateri,South-America,1,1,9.2,1,1.8705615,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias_uropygialis,Phyllomyias_uropygialis,South-America,2,2,8.99,1,2.772521389,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_flavovirens,Phylloscartes_flavovirens,Central-America,0,1,8.8,1,1.8705615,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_superciliaris,Phylloscartes_superciliaris,several,1,2,7.71,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Phylloscartes,Phylloscartes_virescens,Phylloscartes_virescens,South-America,2,1,8.5,1,0.999801035,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_herberti,Phylloscopus_herberti,Africa,0,1,8.9,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_laetus,Phylloscopus_laetus,Africa,0,1,9.54,1,0.999723604,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_laurae,Phylloscopus_laurae,Africa,2,1,8.5,1,1.781703691,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_poliocephalus,Phylloscopus_poliocephalus,several,2,1,10.8,1,1.980553626,3.6,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_presbytes,Phylloscopus_presbytes,Asia,0,1,9.45,1,2.826516889,3.6,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_sarasinorum,Phylloscopus_sarasinorum,Asia,0,1,9.45,1,0.999723604,3.6,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_trivirgatus,Phylloscopus_trivirgatus,Asia,1,1,9,1,1.469689958,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_umbrovirens,Phylloscopus_umbrovirens,several,1,1,8.6,1,2.478773229,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus_xanthoschistos,Phylloscopus_xanthoschistos,Asia,1,2,6.94,1,0.998841251,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
CUCULIFORMES,CUCULIDAE,Piaya,Piaya_cayana,Piaya_cayana,several,9,1,101.98,1,3.981749866,4.2,0,0,2,2,0,1,1,0,Least-Concern,1,stable,2,0,0,0,NO
CUCULIFORMES,CUCULIDAE,Piaya,Piaya_mexicana,Piaya_cayana,several,0,1,101.98,1,3.981749866,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,CORVIDAE,Pica,Pica_nutalli,Pica_nuttalli,North-America,0,4,158.29,1,2.742928453,7.1,0,0,1,0,1,1,0,1,Vulnerable,3,stable,2,1,0,1,NO
PICIFORMES,PICIDAE,Picoides,Picoides_arcticus,Picoides_arcticus,North-America,43,3,69.24,1,1.680440771,4.8,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Piculus,Piculus_callopterus,Piculus_callopterus,Central-America,0,1,66.53,1,0.999801035,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Piculus,Piculus_chrysochloros,Piculus_chrysochloros,several,1,1,88,1,4.049187864,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_dorbignyanus,Picumnus_dorbignyanus,South-America,0,1,9.6,1,1.469689958,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_limae,Picumnus_limae,South-America,1,1,11.32,1,2.72,4.2,0,1,0,0,0,0,0,0,Least-Concern,1,stable,2,1,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_minutissimus,Picumnus_minutissimus,South-America,0,1,13.29,1,3.471070545,4.2,0,0,0,0,0,0,0,0,Near-Threatened,2,stable,2,1,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_olivaceus,Picumnus_olivaceus,several,2,1,10.6,1,3.719342417,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_rufiventris,Picumnus_rufiventris,South-America,1,1,21,1,3.184018496,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_sclateri,Picumnus_sclateri,South-America,1,1,11.02,1,2.469865091,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_squamulatus,Picumnus_squamulatus,South-America,1,1,10.2,1,3.399304885,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_subtilis,Picumnus_subtilis,South-America,1,1,10.4,1,0.999801035,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picumnus,Picumnus_varzeae,Picumnus_varzeae,South-America,0,1,11.32,1,0.998552822,4.2,0,0,0,0,0,0,0,0,Endangered,4,stable,2,1,0,0,NO
PICIFORMES,PICIDAE,Picus,Picus_awokera,Picus_awokera,Asia,8,2,143,1,2.109203225,5.6,1,1,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picus,Picus_chlorolophus,Picus_chlorolophus,Asia,1,3,65.41,1,3.01542571,5.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PICIFORMES,PICIDAE,Picus,Picus_squamatus,Picus_squamatus,several,7,2,170,1,3.429538722,5.6,0,0,1,1,0,1,1,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,THRAUPIDAE,Piezorina,Piezorina_cinerea,Piezorhina_cinerea,South-America,2,3,32.16,1,0.999505685,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MUSCICAPIDAE,Pinarochroa,Pinarochroa_sordida,Cercomela_sordida,Africa,3,1,21,1,3.603649785,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,THRAUPIDAE,Pinaroloxias,Pinaroloxias_inornata,Pinaroloxias_inornata,Central-America,1,3,13.1,1,1.980553626,3.8,1,0,0,0,0,0,0,0,Vulnerable,3,stable,2,1,0,1,NO
PASSERIFORMES,MUSCICAPIDAE,Pinarornis,Pinarornis_plumosus,Pinarornis_plumosus,Africa,5,2,65.8,1,1.900577008,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Pionites,Pionites_melanocephalus,Pionites_melanocephalus,South-America,1,3,148.78,1,1.781703691,7.9,0,0,1,1,0,1,1,0,Least-Concern,1,stable,2,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Pionites,Pionites_xanthurus,Pionites_leucogaster,South-America,0,1,155,1,1.781703691,7.9,0,0,0,0,0,0,0,0,Vulnerable,3,stable,2,1,1,0,NO
PASSERIFORMES,PASSERELLIDAE,Pipilo,Pipilo_ocai,Pipilo_ocai,North-America,1,2,60.95,1,1.674435411,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PIPRIDAE,Pipra,Pipra_filicauda,Pipra_filicauda,South-America,19,2,15.4,1,2.707398171,5.1,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,THRAUPIDAE,Pipraeidea,Pipraeidea_melanonota,Pipraeidea_melanonota,South-America,4,2,21,1,3.735916277,3.7,0,0,3,2,1,1,1,1,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Pipreola,Pipreola_arcuata,Pipreola_arcuata,South-America,1,1,118,1,0.999723604,4.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Pipreola,Pipreola_formosa,Pipreola_formosa,South-America,0,1,47.2,1,1.469689958,4.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Pipreola,Pipreola_intermedia,Pipreola_intermedia,South-America,0,1,51.18,1,0.999723604,4.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Pipreola,Pipreola_riefferii,Pipreola_riefferii,South-America,1,1,49.3,1,0.999723604,4.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Pipreola,Pipreola_whitelyi,Pipreola_whitelyi,South-America,0,1,50,1,0.999723604,4.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,CARDINALIDAE,Piranga,Piranga_bidentata,Piranga_bidentata,several,10,2,36.07,1,3.163568773,4.1,0,1,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,CARDINALIDAE,Piranga,Piranga_erythrocephala,Piranga_erythrocephala,North-America,1,2,21.8,1,2.400536058,4.1,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,CARDINALIDAE,Piranga,Piranga_leucoptera,Piranga_leucoptera,several,1,2,16,1,2.279365591,4.1,0,0,1,0,1,1,0,1,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,CARDINALIDAE,Piranga,Piranga_roseogularis,Piranga_roseogularis,several,0,2,24,1,2.854171764,4.1,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,THAMNOPHILIDAE,Pithys,Pithys_albifrons,Pithys_albifrons,South-America,5,2,19.47,1,0.999801035,6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,ORIOLIDAE,Pitohui,Pitohui_dichrous,Pitohui_dichrous,several,7,2,92.9,1,2.713878683,7.9,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PITTIDAE,Pitta,Pitta_elegans,Pitta_elegans,Asia,2,1,56.6,1,3.356362186,4.2,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PITTIDAE,Pitta,Pitta_maxima,Pitta_maxima,Asia,0,1,190,1,1.632980333,4.2,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PELECANIFORMES,THRESKIORNITHIDAE,Platalea,Platalea_alba,Platalea_alba,several,25,2,1521,1,5.484047696,7.2,0,0,2,0,2,1,1,1,Least-Concern,1,stable,2,1,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Platycercus,Platycercus_venustus,Platycercus_venustus,Australasia,6,2,89.44,1,2.994551551,5.9,0,1,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,THRAUPIDAE,Platyspiza,Platyspiza_crassirostris,Platyspiza_crassirostris,South-America,2,3,35.5,1,1.790434465,3.8,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLATYSTEIRIDAE,Platysteira,Platysteira_cyanea,Platysteira_cyanea,Africa,4,1,14.6,1,3.498050682,5.6,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Plectorhyncha,Plectorhyncha_lanceolata,Plectorhyncha_lanceolata,Australasia,6,3,40.56,1,5.262171411,5.8,0,1,1,1,0,1,1,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PETROICIDAE,Plesiodryas,Plesiodryas_albonotata,Poecilodryas_albonotata,several,0,1,38.6,1,1.674435411,5.1,1,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_angolensis,Ploceus_angolensis,Africa,3,1,26.64,1,0.999431172,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_aurantius,Ploceus_aurantius,Africa,5,2,23,1,2.821748879,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_badius,Ploceus_badius,Africa,1,1,26.64,1,2.408084697,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_benghalensis,Ploceus_benghalensis,Asia,34,2,19.8,1,2.39874739,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_bertrandi,Ploceus_bertrandi,Africa,2,2,39.03,1,3.24434968,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_bicolor,Ploceus_bicolor,Africa,15,4,34.54,1,2.574110285,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_bojeri,Ploceus_bojeri,Africa,4,2,22.41,1,1.833791209,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_brachypterus,Ploceus_nigricollis,Africa,0,2,27.1,1,2.761740629,3.4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_capensis,Ploceus_capensis,Africa,27,4,43.99,1,3.599114064,3.5,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_castaneiceps,Ploceus_castaneiceps,Africa,1,2,18.5,1,2.614586512,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_castaneofuscus,Ploceus_nigerrimus,Africa,0,3,34.26,1,2.643423138,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_castanops,Ploceus_castanops,Africa,2,2,21.4,1,2.681508079,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_cucullatus,Ploceus_cucullatus,Africa,81,4,36.08,1,3.676454294,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
PASSERIFORMES,PLOCEIDAE,Ploceus,Ploceus_dichrocephalus,Ploceus_dichrocephalus,Africa,0,2,18.5,1,2.255319149,4,0,0,0,0,0,0,0,0,Least-Concern,1,stable,2,0,0,0,NO
